espèce source,interaction,espèce cible,source,poids,commentaire
epinard,favorise,laitue,"Favorise d'après 'Plantes amies, ennemies', Favorise d'après 'Anne Maurel. Les associations favorables en jardinage biologique.', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Wikipedia. Article ""Culture associée""', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Ecological Agriculture Projects, McGill University'",7.0,
epinard,favorise,maïs,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Companion planting', Favorise d'après 'Le potager de Marie'",3.0,
epinard,favorise,melon,"Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Ecological Agriculture Projects, McGill University', Favorise d'après 'Le potager de Marie', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",4.0,
epinard,favorise,menthe,Favorise d'après 'Ekopedia : cultures associées',1.0,
epinard,défavorise,mâche,"Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Ekopedia : cultures associées', Défavorise d'après 'Defi Ecologique'",1.0,
epinard,favorise,mûre,Favorise d'après 'IDEP Foundation',1.0,
epinard,favorise,navet,"Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Ecological Agriculture Projects, McGill University', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",6.0,
epinard,défavorise,noyer,Défavorise d'après 'Defi Ecologique',1.0,
epinard,favorise,oignon,"Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Favorise d'après 'Jardinage Biologique', Favorise d'après 'good and bad companions for vegetables', Favorise d'après 'Le potager de Marie', Favorise d'après 'Bonnes et mauvaises associations dans le potager', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",7.0,
epinard,favorise,origan,Favorise d'après 'IDEP Foundation',1.0,
epinard,défavorise,piment,"Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
epinard,favorise,poireau,"Favorise d'après 'Le poireau préfère les fraises. Wagner Hans, Terre Vivante, 2001. ISBN 2-904082-88-3', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Favorise d'après 'Bonnes et mauvaises associations dans le potager', Favorise d'après 'Anne Maurel. Les associations favorables en jardinage biologique.', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Jardinage Biologique', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Ecological Agriculture Projects, McGill University', Favorise d'après 'Wikipedia. Article ""Culture associée""', Favorise d'après 'Le potager de Marie', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",12.0,
epinard,favorise,pois,"Favorise d'après 'Bonnes et mauvaises associations dans le potager', Favorise d'après 'Jardinage Biologique', Favorise d'après 'Ecological Agriculture Projects, McGill University', Favorise d'après 'Anne Maurel. Les associations favorables en jardinage biologique.', Favorise d'après 'Companion gardening', Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Plantes amies, ennemies', Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Le potager de Marie', Favorise d'après 'Le poireau préfère les fraises. Wagner Hans, Terre Vivante, 2001. ISBN 2-904082-88-3', Favorise d'après 'Companion planting', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",14.0,
epinard,défavorise,poivron,"Défavorise d'après 'Defi Ecologique', Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",2.0,
epinard,favorise,pomme de terre,"Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Jean Monet. Le jardin des Monet', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Ecological Agriculture Projects, McGill University', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",5.0,
epinard,favorise,pommier,Favorise d'après 'IDEP Foundation',1.0,
epinard,favorise,radis,"Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'Le poireau préfère les fraises. Wagner Hans, Terre Vivante, 2001. ISBN 2-904082-88-3', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Ecological Agriculture Projects, McGill University', Favorise d'après 'Wikipedia. Article ""Culture associée""', Favorise d'après 'Jean Monet. Le jardin des Monet', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Jardinage Biologique', Favorise d'après 'Companion gardening', Favorise d'après 'Anne Maurel. Les associations favorables en jardinage biologique.', Favorise d'après 'Le potager de Marie', Favorise d'après 'Plantes amies, ennemies', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",16.0,
epinard,favorise,rhubarbe,"Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
epinard,favorise,scarole,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
epinard,favorise,thym,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
epinard,favorise,tomate,"Favorise d'après 'Companion gardening', Favorise d'après 'Anne Maurel. Les associations favorables en jardinage biologique.', Favorise d'après 'Ecological Agriculture Projects, McGill University', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Le poireau préfère les fraises. Wagner Hans, Terre Vivante, 2001. ISBN 2-904082-88-3', Favorise d'après 'Ekopedia : cultures associées', Défavorise d'après 'Jean Monet. Le jardin des Monet', Défavorise d'après 'Defi Ecologique', Favorise d'après 'Wikipedia. Article ""Culture associée""', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",6.0,
estragon,favorise,artichaut,Favorise d'après 'Companion planting',1.0,
estragon,favorise,aubergine,"Favorise d'après 'Le potager de Marie', Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Companion planting', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",6.0,
estragon,favorise,betterave,Favorise d'après 'Ekopedia : cultures associées',1.0,
estragon,défavorise,chicorée,"Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
estragon,favorise,choux,Favorise d'après 'Ekopedia : cultures associées',1.0,
estragon,défavorise,fenouil,"Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
estragon,défavorise,laitue,"Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
estragon,favorise,origan,Favorise d'après 'Ekopedia : cultures associées',1.0,
estragon,favorise,oseille,Favorise d'après 'Ekopedia : cultures associées',1.0,
estragon,favorise,piment,"Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
estragon,favorise,poivron,"Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
estragon,favorise,rhubarbe,Favorise d'après 'Ekopedia : cultures associées',1.0,
euphorbe,défavorise,raisin,"Défavorise d'après 'Ecological Agriculture Projects, McGill University'",1.0,
fenouil,défavorise,absinthe,"Défavorise d'après 'Le Monde', Défavorise d'après 'Defi Ecologique', Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",4.0,
fenouil,attire,araignées,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
fenouil,défavorise,armoise,"Défavorise d'après 'Ecological Agriculture Projects, McGill University'",1.0,
fenouil,défavorise,asperge,Défavorise d'après 'Defi Ecologique',1.0,
fenouil,défavorise,aubergine,"Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Défavorise d'après 'Companion planting', Défavorise d'après 'Defi Ecologique'",3.0,
fenouil,favorise,basilic,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'IDEP Foundation', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Wikipedia. Article ""Culture associée""', Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Le poireau préfère les fraises. Wagner Hans, Terre Vivante, 2001. ISBN 2-904082-88-3', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",7.0,
fenouil,défavorise,betterave,"Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Défavorise d'après 'Defi Ecologique'",2.0,
fenouil,défavorise,blettes,Défavorise d'après 'Defi Ecologique',1.0,
fenouil,défavorise,brocoli,"Défavorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007'",1.0,
fenouil,défavorise,carotte,"Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Défavorise d'après 'Jardipartage', Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Défavorise d'après 'Defi Ecologique'",4.0,
fenouil,défavorise,carvi,"Favorise d'après 'Ekopedia : cultures associées', Défavorise d'après 'Le Monde', Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",1.0,
fenouil,défavorise,chicorée,"Défavorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",3.0,
fenouil,défavorise,chou de bruxelles,"Défavorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007'",1.0,
fenouil,défavorise,chou-rave,"Défavorise d'après 'Jardipartage', Défavorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Défavorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Défavorise d'après 'Le Monde', Défavorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Défavorise d'après 'Le poireau préfère les fraises. Wagner Hans, Terre Vivante, 2001. ISBN 2-904082-88-3', Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",7.0,
fenouil,défavorise,choux,"Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Jardinage Biologique', Défavorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Défavorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Défavorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Défavorise d'après 'Defi Ecologique', Défavorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",4.0,
fenouil,favorise,concombre,"Favorise d'après 'Le poireau préfère les fraises. Wagner Hans, Terre Vivante, 2001. ISBN 2-904082-88-3', Favorise d'après 'Jean Monet. Le jardin des Monet', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Anne Maurel. Les associations favorables en jardinage biologique.', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Défavorise d'après 'Defi Ecologique', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",4.0,
fenouil,défavorise,coriandre,"Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Défavorise d'après 'IDEP Foundation', Défavorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Défavorise d'après 'Ecological Agriculture Projects, McGill University', Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Défavorise d'après 'Le Monde', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",8.0,
fenouil,favorise,cornichon,"Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",1.0,
fenouil,défavorise,"courge, citrouille, potiron","Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Défavorise d'après 'Defi Ecologique', Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",2.0,
fenouil,défavorise,courges,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
fenouil,défavorise,courgette,"Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Défavorise d'après 'Defi Ecologique', Défavorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager'",3.0,
